,pre,stop,vowel,pre_path,stop_path,vowel_path,pre_startTime,pre_endTime,stop_startTime,stop_endTime,vowel_startTime,vowel_endTime,speaker,wuid,phi_type,first_sep_frame,second_sep_frame
900,S,T,AH,909/131041/0009/909-131041-0009-0063.flac,909/131041/0009/909-131041-0009-0064.flac,909/131041/0009/909-131041-0009-0065.flac,6.52,6.59,6.59,6.66,6.66,6.72,909,909-131041-0009-0016,ST,4,8
901,S,P,EH,909/131041/0010/909-131041-0010-0061.flac,909/131041/0010/909-131041-0010-0062.flac,909/131041/0010/909-131041-0010-0063.flac,5.04,5.11,5.11,5.2,5.2,5.26,909,909-131041-0010-0011,ST,4,10
902,S,T,IH,909/131041/0012/909-131041-0012-0056.flac,909/131041/0012/909-131041-0012-0057.flac,909/131041/0012/909-131041-0012-0058.flac,3.92,3.99,3.99,4.07,4.07,4.12,909,909-131041-0012-0013,ST,4,9
903,S,T,AH,909/131041/0012/909-131041-0012-0102.flac,909/131041/0012/909-131041-0012-0103.flac,909/131041/0012/909-131041-0012-0104.flac,8.19,8.24,8.24,8.31,8.31,8.35,909,909-131041-0012-0024,ST,3,7
904,S,T,AH,909/131041/0012/909-131041-0012-0141.flac,909/131041/0012/909-131041-0012-0142.flac,909/131041/0012/909-131041-0012-0143.flac,11.57,11.66,11.66,11.72,11.72,11.78,909,909-131041-0012-0035,ST,5,9
905,S,P,EH,909/131041/0013/909-131041-0013-0137.flac,909/131041/0013/909-131041-0013-0138.flac,909/131041/0013/909-131041-0013-0139.flac,12.12,12.26,12.26,12.36,12.36,12.43,909,909-131041-0013-0034,ST,8,15
906,S,T,EY,909/131041/0014/909-131041-0014-0072.flac,909/131041/0014/909-131041-0014-0073.flac,909/131041/0014/909-131041-0014-0074.flac,5.75,5.81,5.81,5.9,5.9,6.04,909,909-131041-0014-0016,ST,3,9
907,S,T,ER,909/131041/0015/909-131041-0015-0039.flac,909/131041/0015/909-131041-0015-0040.flac,909/131041/0015/909-131041-0015-0041.flac,3.6,3.67,3.67,3.75,3.75,3.8,909,909-131041-0015-0010,ST,4,9
908,S,T,AH,909/131041/0015/909-131041-0015-0062.flac,909/131041/0015/909-131041-0015-0063.flac,909/131041/0015/909-131041-0015-0064.flac,6.04,6.11,6.11,6.18,6.18,6.23,909,909-131041-0015-0014,ST,4,8
909,S,P,EH,909/131041/0015/909-131041-0015-0128.flac,909/131041/0015/909-131041-0015-0129.flac,909/131041/0015/909-131041-0015-0130.flac,12.23,12.34,12.34,12.41,12.41,12.52,909,909-131041-0015-0026,ST,6,11
910,S,P,ER,909/131041/0016/909-131041-0016-0118.flac,909/131041/0016/909-131041-0016-0119.flac,909/131041/0016/909-131041-0016-0120.flac,10.64,10.74,10.74,10.84,10.84,10.98,909,909-131041-0016-0031,ST,6,12
911,S,T,EY,909/131041/0016/909-131041-0016-0140.flac,909/131041/0016/909-131041-0016-0141.flac,909/131041/0016/909-131041-0016-0142.flac,12.69,12.78,12.78,12.87,12.87,13.02,909,909-131041-0016-0038,ST,5,11
912,S,P,EH,909/131041/0019/909-131041-0019-0059.flac,909/131041/0019/909-131041-0019-0060.flac,909/131041/0019/909-131041-0019-0061.flac,4.99,5.11,5.11,5.2,5.2,5.29,909,909-131041-0019-0015,ST,7,13
913,S,T,EY,909/131041/0020/909-131041-0020-0020.flac,909/131041/0020/909-131041-0020-0021.flac,909/131041/0020/909-131041-0020-0022.flac,1.69,1.77,1.77,1.84,1.84,1.99,909,909-131041-0020-0007,ST,5,9
914,S,T,EY,909/131041/0020/909-131041-0020-0098.flac,909/131041/0020/909-131041-0020-0099.flac,909/131041/0020/909-131041-0020-0100.flac,8.21,8.3,8.3,8.37,8.37,8.53,909,909-131041-0020-0026,ST,5,9
915,S,T,EY,909/131041/0020/909-131041-0020-0143.flac,909/131041/0020/909-131041-0020-0144.flac,909/131041/0020/909-131041-0020-0145.flac,12.03,12.12,12.12,12.21,12.21,12.36,909,909-131041-0020-0036,ST,5,11
916,S,T,EY,909/131041/0024/909-131041-0024-0073.flac,909/131041/0024/909-131041-0024-0074.flac,909/131041/0024/909-131041-0024-0075.flac,5.99,6.13,6.13,6.21,6.21,6.38,909,909-131041-0024-0020,ST,8,13
917,S,T,AE,909/131041/0024/909-131041-0024-0129.flac,909/131041/0024/909-131041-0024-0130.flac,909/131041/0024/909-131041-0024-0131.flac,10.8,10.9,10.9,10.98,10.98,11.07,909,909-131041-0024-0034,ST,6,11
918,S,T,IY,909/131041/0024/909-131041-0024-0145.flac,909/131041/0024/909-131041-0024-0146.flac,909/131041/0024/909-131041-0024-0147.flac,11.91,12.02,12.02,12.09,12.09,12.27,909,909-131041-0024-0038,ST,6,11
919,S,T,IH,909/131041/0025/909-131041-0025-0077.flac,909/131041/0025/909-131041-0025-0078.flac,909/131041/0025/909-131041-0025-0079.flac,5.84,5.93,5.93,5.99,5.99,6.04,909,909-131041-0025-0020,ST,5,9
920,S,T,EY,909/131041/0025/909-131041-0025-0113.flac,909/131041/0025/909-131041-0025-0114.flac,909/131041/0025/909-131041-0025-0115.flac,8.23,8.33,8.33,8.42,8.42,8.57,909,909-131041-0025-0027,ST,6,11
921,S,T,AH,909/131041/0025/909-131041-0025-0156.flac,909/131041/0025/909-131041-0025-0157.flac,909/131041/0025/909-131041-0025-0158.flac,12.41,12.49,12.49,12.55,12.55,12.59,909,909-131041-0025-0041,ST,5,8
922,S,T,EY,909/131041/0025/909-131041-0025-0180.flac,909/131041/0025/909-131041-0025-0181.flac,909/131041/0025/909-131041-0025-0182.flac,14.13,14.21,14.21,14.29,14.29,14.39,909,909-131041-0025-0046,ST,5,9
923,S,T,AH,909/131041/0026/909-131041-0026-0077.flac,909/131041/0026/909-131041-0026-0078.flac,909/131041/0026/909-131041-0026-0079.flac,6.24,6.31,6.31,6.37,6.37,6.41,909,909-131041-0026-0016,ST,4,8
924,S,T,AH,909/131041/0026/909-131041-0026-0101.flac,909/131041/0026/909-131041-0026-0102.flac,909/131041/0026/909-131041-0026-0103.flac,8.38,8.44,8.44,8.51,8.51,8.55,909,909-131041-0026-0023,ST,3,8
925,S,T,ER,909/131041/0027/909-131041-0027-0103.flac,909/131041/0027/909-131041-0027-0104.flac,909/131041/0027/909-131041-0027-0105.flac,9.53,9.61,9.61,9.68,9.68,9.8,909,909-131041-0027-0024,ST,5,9
926,S,P,EH,909/131041/0028/909-131041-0028-0164.flac,909/131041/0028/909-131041-0028-0165.flac,909/131041/0028/909-131041-0028-0166.flac,13.74,13.83,13.83,13.9,13.9,13.96,909,909-131041-0028-0042,ST,5,10
927,S,P,EH,909/131041/0029/909-131041-0029-0041.flac,909/131041/0029/909-131041-0029-0042.flac,909/131041/0029/909-131041-0029-0043.flac,2.85,2.92,2.92,3.0,3.0,3.07,909,909-131041-0029-0011,ST,4,9
928,S,T,AH,909/131041/0030/909-131041-0030-0058.flac,909/131041/0030/909-131041-0030-0059.flac,909/131041/0030/909-131041-0030-0060.flac,4.58,4.63,4.63,4.7,4.7,4.75,909,909-131041-0030-0013,ST,3,7
929,S,T,AH,909/131041/0031/909-131041-0031-0088.flac,909/131041/0031/909-131041-0031-0089.flac,909/131041/0031/909-131041-0031-0090.flac,7.81,7.9,7.9,7.97,7.97,8.0,909,909-131041-0031-0025,ST,5,10
930,S,T,AH,909/131041/0031/909-131041-0031-0130.flac,909/131041/0031/909-131041-0031-0131.flac,909/131041/0031/909-131041-0031-0132.flac,11.38,11.44,11.44,11.5,11.5,11.54,909,909-131041-0031-0035,ST,3,7
931,S,T,EY,909/131041/0031/909-131041-0031-0143.flac,909/131041/0031/909-131041-0031-0144.flac,909/131041/0031/909-131041-0031-0145.flac,12.2,12.32,12.32,12.42,12.42,12.58,909,909-131041-0031-0038,ST,7,13
932,S,T,AH,909/131044/0001/909-131044-0001-0008.flac,909/131044/0001/909-131044-0001-0009.flac,909/131044/0001/909-131044-0001-0010.flac,0.66,0.76,0.76,0.82,0.82,0.87,909,909-131044-0001-0003,ST,6,9
933,S,T,AH,909/131044/0001/909-131044-0001-0023.flac,909/131044/0001/909-131044-0001-0024.flac,909/131044/0001/909-131044-0001-0025.flac,1.79,1.85,1.85,1.92,1.92,1.97,909,909-131044-0001-0006,ST,3,8
934,S,P,IH,909/131044/0001/909-131044-0001-0068.flac,909/131044/0001/909-131044-0001-0069.flac,909/131044/0001/909-131044-0001-0070.flac,4.73,4.8,4.8,4.87,4.87,4.92,909,909-131044-0001-0016,ST,4,8
935,S,T,IH,909/131044/0002/909-131044-0002-0050.flac,909/131044/0002/909-131044-0002-0051.flac,909/131044/0002/909-131044-0002-0052.flac,3.71,3.76,3.76,3.84,3.84,3.89,909,909-131044-0002-0013,ST,3,8
936,S,T,IH,909/131044/0004/909-131044-0004-0140.flac,909/131044/0004/909-131044-0004-0141.flac,909/131044/0004/909-131044-0004-0142.flac,11.65,11.69,11.69,11.78,11.78,11.82,909,909-131044-0004-0038,ST,2,8
937,S,P,AY,909/131044/0006/909-131044-0006-0102.flac,909/131044/0006/909-131044-0006-0103.flac,909/131044/0006/909-131044-0006-0104.flac,9.46,9.56,9.56,9.64,9.64,9.72,909,909-131044-0006-0029,ST,6,11
938,S,T,IH,909/131044/0006/909-131044-0006-0125.flac,909/131044/0006/909-131044-0006-0126.flac,909/131044/0006/909-131044-0006-0127.flac,11.24,11.33,11.33,11.42,11.42,11.46,909,909-131044-0006-0035,ST,5,11
939,S,T,AH,909/131044/0007/909-131044-0007-0121.flac,909/131044/0007/909-131044-0007-0122.flac,909/131044/0007/909-131044-0007-0123.flac,10.56,10.65,10.65,10.72,10.72,10.76,909,909-131044-0007-0028,ST,5,10
940,S,P,AY,909/131044/0010/909-131044-0010-0045.flac,909/131044/0010/909-131044-0010-0046.flac,909/131044/0010/909-131044-0010-0047.flac,4.42,4.54,4.54,4.64,4.64,4.85,909,909-131044-0010-0012,ST,7,13
941,S,P,IH,909/131044/0010/909-131044-0010-0115.flac,909/131044/0010/909-131044-0010-0116.flac,909/131044/0010/909-131044-0010-0117.flac,12.03,12.09,12.09,12.17,12.17,12.23,909,909-131044-0010-0032,ST,3,8
942,S,P,ER,909/131044/0011/909-131044-0011-0110.flac,909/131044/0011/909-131044-0011-0111.flac,909/131044/0011/909-131044-0011-0112.flac,11.1,11.2,11.2,11.29,11.29,11.39,909,909-131044-0011-0029,ST,6,11
943,S,T,EY,909/131044/0013/909-131044-0013-0071.flac,909/131044/0013/909-131044-0013-0072.flac,909/131044/0013/909-131044-0013-0073.flac,5.43,5.53,5.53,5.6,5.6,5.75,909,909-131044-0013-0018,ST,6,10
944,S,T,IH,909/131044/0013/909-131044-0013-0093.flac,909/131044/0013/909-131044-0013-0094.flac,909/131044/0013/909-131044-0013-0095.flac,7.63,7.71,7.71,7.77,7.77,7.81,909,909-131044-0013-0022,ST,5,8
945,S,T,AE,909/131044/0015/909-131044-0015-0016.flac,909/131044/0015/909-131044-0015-0017.flac,909/131044/0015/909-131044-0015-0018.flac,1.58,1.71,1.71,1.79,1.79,1.91,909,909-131044-0015-0004,ST,8,13
946,S,T,AH,909/131044/0017/909-131044-0017-0097.flac,909/131044/0017/909-131044-0017-0098.flac,909/131044/0017/909-131044-0017-0099.flac,7.95,8.02,8.02,8.09,8.09,8.13,909,909-131044-0017-0021,ST,4,8
947,S,T,AH,909/131044/0018/909-131044-0018-0141.flac,909/131044/0018/909-131044-0018-0142.flac,909/131044/0018/909-131044-0018-0143.flac,11.76,11.81,11.81,11.88,11.88,11.91,909,909-131044-0018-0030,ST,3,7
948,S,T,AH,909/131044/0019/909-131044-0019-0162.flac,909/131044/0019/909-131044-0019-0163.flac,909/131044/0019/909-131044-0019-0164.flac,12.89,12.96,12.96,13.02,13.02,13.07,909,909-131044-0019-0030,ST,4,8
949,S,P,OW,909/131044/0020/909-131044-0020-0013.flac,909/131044/0020/909-131044-0020-0014.flac,909/131044/0020/909-131044-0020-0015.flac,1.17,1.25,1.25,1.34,1.34,1.49,909,909-131044-0020-0003,ST,5,10
950,S,T,AH,909/131044/0021/909-131044-0021-0095.flac,909/131044/0021/909-131044-0021-0096.flac,909/131044/0021/909-131044-0021-0097.flac,6.93,7.01,7.01,7.06,7.06,7.1,909,909-131044-0021-0025,ST,5,8
951,S,T,AH,909/131044/0023/909-131044-0023-0141.flac,909/131044/0023/909-131044-0023-0142.flac,909/131044/0023/909-131044-0023-0143.flac,11.15,11.2,11.2,11.29,11.29,11.32,909,909-131044-0023-0035,ST,3,8
952,S,T,ER,909/131044/0023/909-131044-0023-0155.flac,909/131044/0023/909-131044-0023-0156.flac,909/131044/0023/909-131044-0023-0157.flac,12.27,12.34,12.34,12.42,12.42,12.49,909,909-131044-0023-0038,ST,4,9
953,S,P,AY,909/131044/0025/909-131044-0025-0080.flac,909/131044/0025/909-131044-0025-0081.flac,909/131044/0025/909-131044-0025-0082.flac,6.73,6.83,6.83,6.91,6.91,6.99,909,909-131044-0025-0023,ST,6,11
954,S,P,EH,909/131044/0026/909-131044-0026-0043.flac,909/131044/0026/909-131044-0026-0044.flac,909/131044/0026/909-131044-0026-0045.flac,3.32,3.41,3.41,3.48,3.48,3.58,909,909-131044-0026-0010,ST,5,10
955,S,T,AE,909/131044/0028/909-131044-0028-0004.flac,909/131044/0028/909-131044-0028-0005.flac,909/131044/0028/909-131044-0028-0006.flac,0.31,0.39,0.39,0.49,0.49,0.57,909,909-131044-0028-0001,ST,5,11
956,S,T,IY,909/131044/0028/909-131044-0028-0025.flac,909/131044/0028/909-131044-0028-0026.flac,909/131044/0028/909-131044-0028-0027.flac,1.7,1.79,1.79,1.87,1.87,2.08,909,909-131044-0028-0005,ST,5,10
957,S,T,IH,909/131044/0028/909-131044-0028-0046.flac,909/131044/0028/909-131044-0028-0047.flac,909/131044/0028/909-131044-0028-0048.flac,3.17,3.25,3.25,3.33,3.33,3.41,909,909-131044-0028-0011,ST,5,10
958,S,P,EH,909/131044/0028/909-131044-0028-0162.flac,909/131044/0028/909-131044-0028-0163.flac,909/131044/0028/909-131044-0028-0164.flac,12.56,12.65,12.65,12.76,12.76,12.88,909,909-131044-0028-0040,ST,5,12
959,S,T,AH,909/131044/0029/909-131044-0029-0156.flac,909/131044/0029/909-131044-0029-0157.flac,909/131044/0029/909-131044-0029-0158.flac,12.79,12.83,12.83,12.89,12.89,12.95,909,909-131044-0029-0041,ST,2,6
960,S,T,AE,909/131044/0032/909-131044-0032-0012.flac,909/131044/0032/909-131044-0032-0013.flac,909/131044/0032/909-131044-0032-0014.flac,0.95,1.04,1.04,1.13,1.13,1.25,909,909-131044-0032-0003,ST,5,11
961,S,T,EY,909/131044/0032/909-131044-0032-0039.flac,909/131044/0032/909-131044-0032-0040.flac,909/131044/0032/909-131044-0032-0041.flac,2.96,3.11,3.11,3.2,3.2,3.35,909,909-131044-0032-0010,ST,9,15
962,S,P,EH,909/131044/0032/909-131044-0032-0100.flac,909/131044/0032/909-131044-0032-0101.flac,909/131044/0032/909-131044-0032-0102.flac,7.89,7.98,7.98,8.05,8.05,8.13,909,909-131044-0032-0027,ST,5,10
963,S,T,AH,909/131044/0033/909-131044-0033-0041.flac,909/131044/0033/909-131044-0033-0042.flac,909/131044/0033/909-131044-0033-0043.flac,3.21,3.26,3.26,3.33,3.33,3.36,909,909-131044-0033-0012,ST,3,7
964,S,T,AH,909/131044/0033/909-131044-0033-0127.flac,909/131044/0033/909-131044-0033-0128.flac,909/131044/0033/909-131044-0033-0129.flac,11.7,11.75,11.75,11.82,11.82,11.86,909,909-131044-0033-0036,ST,3,7
965,S,T,AH,909/131045/0003/909-131045-0003-0029.flac,909/131045/0003/909-131045-0003-0030.flac,909/131045/0003/909-131045-0003-0031.flac,2.84,2.9,2.9,2.95,2.95,3.0,909,909-131045-0003-0008,ST,3,6
966,S,T,UH,909/131045/0003/909-131045-0003-0062.flac,909/131045/0003/909-131045-0003-0063.flac,909/131045/0003/909-131045-0003-0064.flac,4.97,5.04,5.04,5.11,5.11,5.29,909,909-131045-0003-0015,ST,4,8
967,S,T,AH,909/131045/0004/909-131045-0004-0022.flac,909/131045/0004/909-131045-0004-0023.flac,909/131045/0004/909-131045-0004-0024.flac,2.0,2.07,2.07,2.15,2.15,2.2,909,909-131045-0004-0006,ST,4,9
968,S,T,AH,909/131045/0005/909-131045-0005-0106.flac,909/131045/0005/909-131045-0005-0107.flac,909/131045/0005/909-131045-0005-0108.flac,8.66,8.76,8.76,8.82,8.82,8.87,909,909-131045-0005-0025,ST,6,10
969,S,T,AH,909/131045/0005/909-131045-0005-0121.flac,909/131045/0005/909-131045-0005-0122.flac,909/131045/0005/909-131045-0005-0123.flac,9.73,9.81,9.81,9.86,9.86,9.91,909,909-131045-0005-0028,ST,5,8
970,S,T,AH,909/131045/0006/909-131045-0006-0011.flac,909/131045/0006/909-131045-0006-0012.flac,909/131045/0006/909-131045-0006-0013.flac,0.98,1.02,1.02,1.11,1.11,1.15,909,909-131045-0006-0002,ST,2,8
971,S,T,IH,909/131045/0006/909-131045-0006-0164.flac,909/131045/0006/909-131045-0006-0165.flac,909/131045/0006/909-131045-0006-0166.flac,12.2,12.31,12.31,12.38,12.38,12.47,909,909-131045-0006-0039,ST,6,11
972,S,T,EY,909/131045/0007/909-131045-0007-0131.flac,909/131045/0007/909-131045-0007-0132.flac,909/131045/0007/909-131045-0007-0133.flac,10.25,10.34,10.34,10.42,10.42,10.57,909,909-131045-0007-0028,ST,5,10
973,S,T,EH,909/131045/0008/909-131045-0008-0131.flac,909/131045/0008/909-131045-0008-0132.flac,909/131045/0008/909-131045-0008-0133.flac,10.73,10.81,10.81,10.88,10.88,11.02,909,909-131045-0008-0026,ST,5,9
974,S,T,AE,909/131045/0008/909-131045-0008-0151.flac,909/131045/0008/909-131045-0008-0152.flac,909/131045/0008/909-131045-0008-0153.flac,12.46,12.54,12.54,12.62,12.62,12.71,909,909-131045-0008-0030,ST,4,9
975,S,P,ER,909/131045/0009/909-131045-0009-0152.flac,909/131045/0009/909-131045-0009-0153.flac,909/131045/0009/909-131045-0009-0154.flac,12.93,12.99,12.99,13.06,13.06,13.21,909,909-131045-0009-0039,ST,3,8
976,S,T,AH,909/131045/0009/909-131045-0009-0162.flac,909/131045/0009/909-131045-0009-0163.flac,909/131045/0009/909-131045-0009-0164.flac,13.64,13.7,13.7,13.76,13.76,13.8,909,909-131045-0009-0040,ST,3,7
977,S,T,EY,909/131045/0010/909-131045-0010-0083.flac,909/131045/0010/909-131045-0010-0084.flac,909/131045/0010/909-131045-0010-0085.flac,6.87,6.96,6.96,7.04,7.04,7.22,909,909-131045-0010-0022,ST,5,10
978,S,T,AH,909/131045/0011/909-131045-0011-0009.flac,909/131045/0011/909-131045-0011-0010.flac,909/131045/0011/909-131045-0011-0011.flac,0.9,0.97,0.97,1.02,1.02,1.07,909,909-131045-0011-0003,ST,4,7
979,S,P,EH,909/131045/0011/909-131045-0011-0084.flac,909/131045/0011/909-131045-0011-0085.flac,909/131045/0011/909-131045-0011-0086.flac,8.54,8.63,8.63,8.71,8.71,8.79,909,909-131045-0011-0019,ST,5,10
980,S,K,IY,909/131045/0011/909-131045-0011-0096.flac,909/131045/0011/909-131045-0011-0097.flac,909/131045/0011/909-131045-0011-0098.flac,9.82,9.92,9.92,10.02,10.02,10.25,909,909-131045-0011-0022,ST,6,12
981,S,P,EH,909/131045/0011/909-131045-0011-0140.flac,909/131045/0011/909-131045-0011-0141.flac,909/131045/0011/909-131045-0011-0142.flac,13.43,13.51,13.51,13.6,13.6,13.65,909,909-131045-0011-0033,ST,5,10
982,S,T,EY,909/131045/0013/909-131045-0013-0033.flac,909/131045/0013/909-131045-0013-0034.flac,909/131045/0013/909-131045-0013-0035.flac,2.26,2.35,2.35,2.44,2.44,2.59,909,909-131045-0013-0009,ST,5,11
983,S,T,EH,909/131045/0014/909-131045-0014-0118.flac,909/131045/0014/909-131045-0014-0119.flac,909/131045/0014/909-131045-0014-0120.flac,10.65,10.72,10.72,10.81,10.81,10.87,909,909-131045-0014-0030,ST,4,10
984,S,P,EH,909/131045/0015/909-131045-0015-0098.flac,909/131045/0015/909-131045-0015-0099.flac,909/131045/0015/909-131045-0015-0100.flac,8.05,8.12,8.12,8.22,8.22,8.3,909,909-131045-0015-0024,ST,4,10
985,S,T,EH,909/131045/0016/909-131045-0016-0003.flac,909/131045/0016/909-131045-0016-0004.flac,909/131045/0016/909-131045-0016-0005.flac,0.35,0.43,0.43,0.51,0.51,0.57,909,909-131045-0016-0000,ST,5,10
986,S,T,AH,909/131045/0016/909-131045-0016-0110.flac,909/131045/0016/909-131045-0016-0111.flac,909/131045/0016/909-131045-0016-0112.flac,10.64,10.72,10.72,10.79,10.79,10.82,909,909-131045-0016-0026,ST,5,9
987,S,T,IH,909/131045/0017/909-131045-0017-0131.flac,909/131045/0017/909-131045-0017-0132.flac,909/131045/0017/909-131045-0017-0133.flac,12.38,12.44,12.44,12.51,12.51,12.54,909,909-131045-0017-0035,ST,3,8
988,S,T,IH,909/131045/0018/909-131045-0018-0042.flac,909/131045/0018/909-131045-0018-0043.flac,909/131045/0018/909-131045-0018-0044.flac,3.43,3.49,3.49,3.56,3.56,3.6,909,909-131045-0018-0012,ST,3,8
989,S,P,IY,909/131045/0018/909-131045-0018-0090.flac,909/131045/0018/909-131045-0018-0091.flac,909/131045/0018/909-131045-0018-0092.flac,7.04,7.12,7.12,7.21,7.21,7.3,909,909-131045-0018-0024,ST,5,10
990,S,P,EH,909/131045/0018/909-131045-0018-0175.flac,909/131045/0018/909-131045-0018-0176.flac,909/131045/0018/909-131045-0018-0177.flac,13.87,13.96,13.96,14.04,14.04,14.11,909,909-131045-0018-0043,ST,5,10
991,S,P,EH,909/131045/0020/909-131045-0020-0064.flac,909/131045/0020/909-131045-0020-0065.flac,909/131045/0020/909-131045-0020-0066.flac,6.34,6.42,6.42,6.51,6.51,6.59,909,909-131045-0020-0020,ST,5,10
992,S,P,EH,909/131045/0021/909-131045-0021-0012.flac,909/131045/0021/909-131045-0021-0013.flac,909/131045/0021/909-131045-0021-0014.flac,1.05,1.15,1.15,1.23,1.23,1.3,909,909-131045-0021-0003,ST,6,11
993,S,T,IH,909/131045/0023/909-131045-0023-0026.flac,909/131045/0023/909-131045-0023-0027.flac,909/131045/0023/909-131045-0023-0028.flac,2.42,2.49,2.49,2.55,2.55,2.58,909,909-131045-0023-0008,ST,4,8
994,S,P,IH,909/131045/0024/909-131045-0024-0027.flac,909/131045/0024/909-131045-0024-0028.flac,909/131045/0024/909-131045-0024-0029.flac,2.69,2.75,2.75,2.82,2.82,2.87,909,909-131045-0024-0007,ST,3,8
995,S,T,AH,909/131045/0025/909-131045-0025-0119.flac,909/131045/0025/909-131045-0025-0120.flac,909/131045/0025/909-131045-0025-0121.flac,9.76,9.81,9.81,9.88,9.88,9.91,909,909-131045-0025-0030,ST,3,7
996,S,T,EY,909/131045/0026/909-131045-0026-0012.flac,909/131045/0026/909-131045-0026-0013.flac,909/131045/0026/909-131045-0026-0014.flac,0.98,1.06,1.06,1.14,1.14,1.27,909,909-131045-0026-0003,ST,5,9
997,S,T,EY,909/131045/0027/909-131045-0027-0132.flac,909/131045/0027/909-131045-0027-0133.flac,909/131045/0027/909-131045-0027-0134.flac,13.36,13.46,13.46,13.53,13.53,13.65,909,909-131045-0027-0038,ST,6,10
998,S,T,EY,909/131045/0028/909-131045-0028-0021.flac,909/131045/0028/909-131045-0028-0022.flac,909/131045/0028/909-131045-0028-0023.flac,1.54,1.65,1.65,1.73,1.73,1.92,909,909-131045-0028-0005,ST,6,11
999,S,P,IH,909/131045/0028/909-131045-0028-0125.flac,909/131045/0028/909-131045-0028-0126.flac,909/131045/0028/909-131045-0028-0127.flac,10.94,11.01,11.01,11.09,11.09,11.13,909,909-131045-0028-0032,ST,4,9
1000,S,T,AH,909/131045/0029/909-131045-0029-0083.flac,909/131045/0029/909-131045-0029-0084.flac,909/131045/0029/909-131045-0029-0085.flac,6.87,6.94,6.94,7.01,7.01,7.06,909,909-131045-0029-0018,ST,4,8
1001,S,T,AE,909/131045/0030/909-131045-0030-0042.flac,909/131045/0030/909-131045-0030-0043.flac,909/131045/0030/909-131045-0030-0044.flac,3.42,3.5,3.5,3.58,3.58,3.7,909,909-131045-0030-0009,ST,5,10
1002,S,T,AH,909/131045/0031/909-131045-0031-0073.flac,909/131045/0031/909-131045-0031-0074.flac,909/131045/0031/909-131045-0031-0075.flac,5.92,5.96,5.96,6.04,6.04,6.08,909,909-131045-0031-0017,ST,2,7
1003,S,P,IH,909/131045/0031/909-131045-0031-0084.flac,909/131045/0031/909-131045-0031-0085.flac,909/131045/0031/909-131045-0031-0086.flac,6.64,6.73,6.73,6.81,6.81,6.86,909,909-131045-0031-0018,ST,5,10
1004,S,P,IH,909/131045/0031/909-131045-0031-0097.flac,909/131045/0031/909-131045-0031-0098.flac,909/131045/0031/909-131045-0031-0099.flac,7.59,7.65,7.65,7.75,7.75,7.79,909,909-131045-0031-0020,ST,3,10
1005,S,T,AH,909/131045/0032/909-131045-0032-0051.flac,909/131045/0032/909-131045-0032-0052.flac,909/131045/0032/909-131045-0032-0053.flac,4.46,4.52,4.52,4.59,4.59,4.64,909,909-131045-0032-0015,ST,3,8
1006,S,T,AH,909/131045/0032/909-131045-0032-0073.flac,909/131045/0032/909-131045-0032-0074.flac,909/131045/0032/909-131045-0032-0075.flac,6.08,6.17,6.17,6.23,6.23,6.28,909,909-131045-0032-0018,ST,5,9
1007,S,P,EH,909/131045/0033/909-131045-0033-0055.flac,909/131045/0033/909-131045-0033-0056.flac,909/131045/0033/909-131045-0033-0057.flac,5.13,5.19,5.19,5.28,5.28,5.38,909,909-131045-0033-0013,ST,3,9
1008,S,T,AH,909/131045/0034/909-131045-0034-0040.flac,909/131045/0034/909-131045-0034-0041.flac,909/131045/0034/909-131045-0034-0042.flac,3.13,3.21,3.21,3.26,3.26,3.3,909,909-131045-0034-0012,ST,5,8
1009,S,T,AH,909/131045/0034/909-131045-0034-0173.flac,909/131045/0034/909-131045-0034-0174.flac,909/131045/0034/909-131045-0034-0175.flac,14.38,14.46,14.46,14.53,14.53,14.56,909,909-131045-0034-0044,ST,5,9
1010,S,K,IY,909/131045/0035/909-131045-0035-0153.flac,909/131045/0035/909-131045-0035-0154.flac,909/131045/0035/909-131045-0035-0155.flac,13.25,13.34,13.34,13.42,13.42,13.59,909,909-131045-0035-0033,ST,5,10
